predictions,targets,target_ids
0.0038628773763775826,0.0,10956
0.0026103202253580093,0.0,4776
0.0035738099832087755,0.0,33300
0.005991204641759396,0.0,215
0.005961933638900518,0.0,9108
0.0029630837962031364,0.0,11483
0.006316342856734991,0.0,18535
0.003548598848283291,0.0,41237
0.018960386514663696,0.0,49691
0.009927968494594097,0.0,32897
0.6917821168899536,1.0,30389
0.0040489560924470425,0.0,25447
0.006353496108204126,0.0,35216
0.005028137005865574,0.0,42582
0.0018336880020797253,0.0,28086
0.005040064454078674,0.0,21671
0.007520557846873999,0.0,48220
0.006451888475567102,0.0,5370
0.018615033477544785,0.0,26001
0.0011678420705720782,0.0,40383
0.007384554482996464,0.0,22834
0.0029034088365733624,0.0,815
0.6440892219543457,1.0,9031
0.005079258233308792,0.0,37679
0.016984179615974426,0.0,10375
0.012460879050195217,0.0,1876
0.004155036527663469,0.0,14692
0.0050077601335942745,0.0,2416
0.8386721611022949,1.0,20859
0.00483641866594553,0.0,44316
0.006454154383391142,0.0,4826
0.004281780682504177,0.0,23614
0.004004634916782379,0.0,41238
0.003689124947413802,0.0,29919
0.004009276628494263,0.0,6782
0.0026590630877763033,0.0,44815
0.005197909194976091,0.0,24199
0.000998110044747591,0.0,19900
0.005745844915509224,0.0,32197
0.006272485014051199,0.0,37820
0.012170152738690376,0.0,5619
0.012215119786560535,0.0,34450
0.006238225847482681,0.0,17391
0.06382999569177628,0.0,41365
0.0029662197921425104,0.0,27543
0.0015426992904394865,0.0,5886
0.004908060189336538,0.0,31092
0.008350426331162453,0.0,31738
0.007967653684318066,0.0,10702
0.00282419566065073,0.0,34061
0.0036497353576123714,0.0,1951
0.009015514515340328,0.0,44912
0.0033468191977590322,0.0,5339
0.783747673034668,1.0,48169
0.006446951534599066,0.0,14643
0.0030793838668614626,0.0,41031
0.024228040128946304,0.0,12711
0.004041231237351894,0.0,16832
0.0036807360593229532,0.0,3427
0.009652464650571346,0.0,18262
0.010461249388754368,0.0,18117
0.004579712171107531,0.0,25318
0.0005306531675159931,0.0,34587
0.014426392503082752,0.0,7103
0.7164188027381897,1.0,32919
0.0019045458175241947,0.0,10353
0.011468558572232723,0.0,7191
0.024807941168546677,0.0,49422
0.007658431306481361,0.0,11838
0.0063822707161307335,0.0,38764
0.007930411957204342,0.0,14491
0.008903124369680882,0.0,16210
0.005497793201357126,0.0,29115
0.005382118746638298,0.0,5657
0.004021853674203157,0.0,35399
0.003181176958605647,0.0,48053
0.005653010215610266,0.0,47906
0.002285527531057596,0.0,32001
0.0033200792968273163,0.0,8867
0.031707488000392914,0.0,19733
0.006677655503153801,0.0,45391
0.0027857571840286255,0.0,33922
0.7850961089134216,1.0,4166
0.002781579503789544,0.0,37503
0.005077037028968334,0.0,16452
0.01308886893093586,0.0,39459
0.008859334513545036,0.0,38936
0.009660713374614716,0.0,28246
0.00753113254904747,0.0,12237
0.015218554995954037,0.0,44401
0.02563675493001938,0.0,32568
0.03148359805345535,0.0,32896
0.009675730019807816,0.0,30847
0.004562697373330593,0.0,45036
0.00865689106285572,0.0,21382
0.0023402113001793623,0.0,33252
0.01506172213703394,0.0,47474
0.0006013659876771271,0.0,1100
0.00859980471432209,0.0,3100
0.623047947883606,1.0,42874
0.006226583383977413,0.0,22017
0.0007443508948199451,0.0,14492
0.011062541976571083,0.0,44783
0.001255907816812396,0.0,45934
0.005006959196180105,0.0,42661
0.0026124187279492617,0.0,46710
0.008176212199032307,0.0,24145
0.007547176908701658,0.0,22219
0.019443310797214508,0.0,25635
0.0005441618850454688,0.0,11139
0.004531909245997667,0.0,5135
0.015477484092116356,0.0,43608
0.009549666196107864,0.0,20399
0.0019912279676645994,0.0,26125
0.010844677686691284,0.0,15481
0.0014258233131840825,0.0,32638
0.009099068120121956,0.0,30262
0.012451916933059692,0.0,14519
0.01424284465610981,0.0,32281
0.009741375222802162,0.0,47409
0.004288623575121164,0.0,21565
0.02313806861639023,0.0,33638
0.009772494435310364,0.0,24953
